Date,360ONE,3MINDIA,AARTIIND,AAVAS,ABB,ABBOTINDIA,ABCAPITAL,ABFRL,ABREL,ABSLAMC,ACC,ACE,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,AFFLE,AIAENG,AJANTPHARM,AKZOINDIA,ALKEM,ALKYLAMINE,ALOKINDS,AMBER,AMBUJACEM,ANANDRATHI,ANANTRAJ,ANGELONE,APARINDS,APLAPOLLO,APLLTD,APOLLOHOSP,APOLLOTYRE,APTUS,ASAHIINDIA,ASHOKLEY,ASIANPAINT,ASTERDM,ASTRAL,ASTRAZEN,ATGL,ATUL,AUBANK,AUROPHARMA,AWL,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BALKRISIND,BALRAMCHIN,BANDHANBNK,BANKBARODA,BANKINDIA,BASF,BATAINDIA,BAYERCROP,BDL,BEL,BEML,BERGEPAINT,BHARATFORG,BHEL,BLS,BSE,DMART,MAHABANK,ENGINERSIN,ERIS,ESCORTS,ETERNAL,EXIDEIND,FACT,FEDERALBNK,FINCABLES,FINPIPE,FIVESTAR,FLUOROCHEM,FORCEMOT,FORTIS,FSL,GAIL,GESHIP,GICRE,GILLETTE,GLAND,GLAXO,GLENMARK,GMDCLTD,GMRAIRPORT,GODFRYPHLP,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GPIL,GRANULES,GRAPHITE,GRASIM,GRAVITA,GRSE,GSPL,GUJGASLTD,GVT&D,MEDANTA,NYKAA
2023-01-03,-0.004608971112342452,0.004467868465408557,0.009775116656790716,-0.005629076822173107,0.003519971646138185,0.011315733909974724,-0.0067796081658693785,-0.004367963800913032,-0.0005503314850804646,0.0027335122873380475,0.0012084707364494616,0.012951513938299332,0.0,-0.0026720238154050967,0.0022476971158363066,-0.0022523052344159797,-0.011469181121869695,0.0,0.005940059557838033,-0.006062614213029387,0.008852227281679356,0.009170873512321402,0.009404548203165053,0.003169586833105701,-0.003571566577368575,0.008416449435423815,0.0015627622376310696,0.007356414084526049,-0.0007596181255168077,-0.019708378053045785,-0.016312351367246954,0.00822756901378738,0.008171968272492895,-0.008720341675593917,0.007719392386709502,-0.007800890026352797,-0.008444475640050905,-0.00625476938222304,0.015972707645561503,0.022390252530451234,0.002672350714823838,0.013442113775321516,-0.00415106220613006,-0.009097655809021398,0.014838760286186229,-0.006061923340364397,0.021745780029091378,0.007734477688902344,0.006740544201693304,0.009469782065866373,0.007978713245607935,0.0007517062644490226,0.00786079861894598,0.001664347803656406,0.006689065901694533,0.023759235469790668,-0.009922744325210979,-0.004667523872041468,-0.009614837900810356,-0.0007940186676940805,0.0009970433485454798,0.0024005257475505234,0.0030267627410208624,-0.0058994251143723725,0.0024922354956703713,-0.004944063915664445,0.016850588248800032,-0.002913847087831182,0.04793246229953133,0.003752348470026309,-0.0051286845364523674,0.012165260666375141,-0.022642451155219144,-0.0027601208753719225,-0.051189432144426776,0.00036307252382694166,0.01672105636256861,0.002651185660747162,0.03593685374402669,-0.0066225550856111115,0.021164881801224097,0.005834967419930144,0.005307724958809359,0.0020682835060320407,-0.021596331705132386,0.04426651883268427,0.0018560539894552218,-9.526531397126885e-05,-0.00950330888744947,0.01623415411231803,-0.013739055876057121,0.0012262230237477991,-0.003969410398877998,0.0014749416943422543,-0.0008397088317290444,0.006986269798521763,0.005444769451711044,0.031417420663181934,0.019174844776614866,-0.008550336584646006,-0.008264856203095661,0.0006675350981186053,0.024979420086204757,0.007748993348748245,0.0009176969407765446,-0.0021436148225526283,-0.0026115722549677704,-0.010691784527686907
2023-01-04,0.0021384971839869013,0.02054486773188729,-0.014534211812931436,-0.020451887765201876,0.005857745716101187,0.01175910954688001,-0.04032275261367976,-0.019806042962452843,-0.017910847986906068,-0.00043675682357391306,-0.013767707419276956,0.020852256517201483,0.0,-0.0010185536360272501,-0.01729116417819004,-0.012818797476514822,-0.028040042289625366,-0.026848541295721305,-0.006752799683827698,-0.01570017290543166,-0.013522744291260963,-0.0012720250839258135,0.002564718447771845,-0.009539059493648335,-0.00661693918989666,-0.023053046547142138,0.016474744383468763,0.01950622211712783,0.012801533569550237,-0.007689118186743835,0.04209993506513306,-0.0013956138738158356,-0.012908980590696706,-0.016578071695654277,-0.02400962608616548,0.00028989943550003565,-0.010914235183083869,-0.0037715768684756196,-0.013148177026226535,0.0037537105300532846,-0.0010142808403533867,-0.03430249795924031,-0.024152705330666168,-0.014621402169894736,-0.00022657166471285272,-0.026929433323609656,-0.005052723398132794,-0.013655882619646622,-0.009740270898570297,0.010132968679283264,-0.005350044238558585,-0.003198222684660784,-0.039419512828653545,-0.001872488607498422,-0.025933390074610863,0.004791055500364744,0.0018164821362281582,-0.004384221109650996,-0.011615520189293157,-0.0038734972793711877,-0.016072828302593725,-0.008510150386275016,-0.009369341845115264,-0.020810033432916444,-0.014415850768064776,-0.006434658849562925,-0.02642686659375689,-0.0342421035152691,-0.018898146434909755,-0.015094724960627064,-0.016928810562656396,-0.009972095766061678,-0.04510742651833634,-0.009441859831367553,0.04879018147522932,-0.00984872804466532,-0.027934023563480754,-0.008508485877370851,7.973953577766299e-05,-0.022738200285109946,-0.012044091302708398,-0.0012347865023370189,-0.01649732175818672,-0.014568452928907929,0.003845172146655941,0.023909570034555173,0.0027976965032511627,0.007712555523640468,-0.0014584146882234814,-0.014482077281333225,-0.03179126588904747,-0.022305700572223315,-0.03834762087066774,-0.006760971639196213,-0.00454685099653211,-0.016803291805133153,-0.024511610213958465,-0.027011914153047798,-0.010314792869305754,-0.00731263818576989,-0.01570176219035797,-0.012423928031354512,-0.019581289872669213,-0.009788484587046446,-0.027064980426659824,-0.023888251266208877,-0.00732682127815156,0.0
2023-01-05,0.006164742606200153,0.015194379997081254,-0.0024706535729976877,-0.017176158433618662,0.03658419767188533,0.007622093237581497,0.009065068461442524,-0.0010722599571832885,0.0072584257222234405,-0.01752216006695893,0.012743739313070305,0.00015768736059298526,0.0,0.0007183694797624588,-0.00026878107943029584,0.011782214429346415,0.007473751766003469,-0.006392278355347571,0.004847312844368158,0.008048886207740857,0.008018826592893685,0.005966014115564367,0.0050176049898171685,-0.012861901612643717,0.034396869419085256,0.01130715701924738,0.02462284268280495,0.018692085777647086,-0.015923024295342456,0.03721644746658253,-0.010004017527556999,-0.008239218075330677,-0.0009590166431768125,0.05530812151540938,0.01530034537964542,-0.015291215906169475,0.018012408426934332,-0.004151905729740228,-0.0008682839695065339,-0.0025092146308188473,0.002489127409832451,0.04399525594374335,-0.004900160504286693,-0.008609205065748676,0.006101022737472319,-0.017957770819339802,-0.008285401213752305,0.01904159415383116,-0.052387052193316415,-0.005356775182333212,-0.07436912538827528,0.025280835307094213,0.006186292789376703,0.0016645640850390798,0.0073619107991236025,0.0005309449316788607,0.0030855526750144737,-0.002168835506138383,0.002240224856372338,-0.0013831098636345313,0.012078755498323712,-0.016499584006200146,-0.0011337635662777496,0.021776777870223887,0.034133051290242446,-0.0008806867213175695,-0.006374743030581953,-0.01706541089605151,-0.011191193444388159,0.07211442881543415,-0.0005385741457928399,0.010733254740272109,-0.0026654429321081533,0.007782174682309246,0.04867568800995197,0.0021969534294994223,0.009125741586928379,-0.0172371127020246,0.034687353540431835,-0.01203349199967633,0.016237167901134303,0.013500580668651797,0.0009781453705986977,0.020234164100903628,-0.022679846173557148,-0.029016756637006973,-0.002040240026126134,-0.0024274570210503213,0.0002304902442834199,0.013676672726031657,0.006439622288162541,0.012453460597987414,0.01629363467350424,0.0021177392090182064,0.03080235670424649,-0.0016261629658932152,-0.00037100960027906755,0.007008749746693343,0.009395316275773115,-0.011202856210435593,0.0047218054209715084,-0.02555170507812159,0.011631010485203288,0.024203584725419548,0.025943265110867742,-0.0070577998777983444,0.0327154963942724,0.0035766778256022063
2023-01-06,-0.008218569647857983,-0.004189627593054462,-0.012194829358545352,0.00871084528575226,0.013310948257754222,0.010033143999538773,-0.02916451475988946,-0.0075377462872525825,-0.012948401039139813,-0.0025603070676304255,-0.009987428134669072,-0.016356162752589037,0.0,-0.0014502331835847477,-0.011762455630915306,-0.01660867669566566,-0.018701929195235126,0.017493203716941914,-0.033299729635374295,-0.003447679258892302,-0.007928410015793272,-0.003852300785930793,0.004109979330062601,-0.003241506349634045,-0.01091452937126494,-0.009477832052493996,0.010504680805820147,0.02696985586763426,-0.023764569699351965,-0.000841707666055626,-0.0038332543744982613,-0.012041981306724129,-0.009436830889299665,-0.0315341348075011,-0.0038031692540330527,-0.00936751608041368,-0.004726549815361428,-0.008675024779052692,-0.011576000501190974,0.024667764105467057,-0.0016686682661244399,-0.021783950475884172,-0.014015401181560814,-0.01632486678578191,-0.004176342641932649,-0.009804922603279548,-0.010214581102349084,0.005809971068486439,-0.026560552393280576,-0.0012933384145880232,-0.01980962821840643,0.01560895138369482,-0.011630982864593124,0.007662883651956434,-0.004355984032712481,-0.00799365985437991,-0.01745455617144755,-0.00628842197810809,-0.014900320527743174,-0.0022385333846882864,-0.010055337553092842,0.0008752857335919824,-0.008060345028590092,-0.011662576480774777,-0.002443423395880784,-0.002352236418942747,-0.009731092556952823,-0.003973889034375944,-0.012945150314066425,-0.01066982866173888,-0.004086470016687007,-0.0016384293483691587,-0.0170484300772182,-0.012256450028350822,-0.051222447788424344,-0.015481239257024623,-0.013627856424174712,-0.03005880983355454,-0.019348648838445344,-0.021434648687470005,-0.002061073173200963,-0.007867816082399214,-0.010317121294761521,-0.0010276330100048253,-0.00254326213639884,-0.07742200817326904,-0.004473220252054432,-0.012034698998886558,-0.0010756474256114262,-0.026478496342807526,0.0057267903733916195,-0.0062073443391575936,0.021328302446835094,-0.0129885270287373,0.0010359804941972796,0.048114525803746803,-0.010529091728426237,-0.028206400418966705,-0.020287024519314613,0.0007949239949645322,-0.01047683500930117,-0.003472228573195025,-0.024132561632053507,-0.0016317642536535085,-0.0185362686250658,0.04034373646576036,-0.02888137030442132,-0.005206670036533236
2023-01-09,0.0032337724762387466,0.020759185254777286,0.0016679810050974158,0.019585919522351256,0.006484631840189715,-0.0029132621353060257,0.008907239506966055,-0.013968392508118599,-0.007069647207715905,0.0046704641055621545,0.01995709840107081,0.01730060682194506,0.0,0.008086448204247101,0.028529672785132357,0.013002827581270582,0.015058953827879971,-0.009282023512762479,0.010934480571548853,-0.004305067817782735,-0.0189017125695813,0.006100600456338073,-0.013088997423138788,-0.006514643784101089,-0.008966541488995268,0.009477832052493878,0.017045278808274143,-0.006890694305990805,0.003274079467694294,-0.013867991830242725,-0.006047182194968887,0.0,0.00460478065059167,-0.001679490319762638,0.013983794030423028,0.007992556780700173,0.024073434780517107,0.0019285428759365187,-0.00926957070568087,0.01565161476711282,0.0075761360702181315,0.02048963521346024,-0.007474530454032673,0.011755491327809205,-0.0011317284565166331,0.029814172464342297,0.019856839437378343,-0.005920441424510817,-0.011496593597554334,0.027530133185461443,0.0021632677027027666,-0.00015803598704382834,0.0037626002352492073,0.020016964603931688,0.010314839584229366,0.01907852644307037,0.001711873582526762,0.006471966087672876,-0.0029094526943425534,0.0005867528362469498,0.010555519331014038,0.01436479592825623,0.0004397243516496866,0.014783775176014017,-0.0036765546876996254,0.0415165024609825,-0.007035825808776588,0.00959598368302437,0.01133618348833461,-0.006577164604653613,7.729913598124346e-05,0.02032439563903578,0.013483350337286988,0.013363212799569299,-0.03576446634181687,0.007770577925461262,-0.006003864616160231,0.0011192240933338821,-0.00677062579179186,-0.014555245325152125,0.027277529197851858,0.008390206847374427,0.025354875977574364,0.01226374100240398,-0.0020087567622667857,0.030511811820565605,-0.0035586912748608065,-0.003616469016298554,-0.0021933242958807157,0.007653861139468841,0.0013426943996281773,0.012376395133589412,0.06317179441346402,0.008323566561456726,-0.010243623486801468,0.005964918256988569,0.014069003809425764,0.020318209474726786,0.02395968071585883,0.0011912024264758314,-0.00417385776901554,0.005319161096644812,0.0034535226138703843,0.014054275677637418,0.005907154558849606,0.0012747313358299672,-0.0004374291880686261,-0.0019595241720584684
2023-01-10,0.004118335859903587,-0.00873234372491753,-0.004928433903543678,0.024838448832434266,-0.007170710855009687,-0.009332176021299729,-0.022069945483705354,-0.018623266191052732,-0.006334413224833257,0.013662562493084444,-0.0187161989746815,-0.015221354344467634,0.0,-0.05557130790211346,0.001980643219009909,-0.02510897769429798,-0.02998991284783955,-0.020631337079662235,-0.00864659941917206,-0.012641907827560937,-0.00823778547505863,0.009658512618168427,0.0166875287983736,-0.009852334088862715,0.0073374614894251445,-0.019823601777594624,-0.011130193672241962,-0.03384188575863127,-0.0012850246264311826,0.0009083892501779735,-0.0070336600124849165,-0.005538048233339898,0.01328554695957018,-0.003981094024228539,-0.003928474337899372,0.010558352378763807,0.003627169713014325,-0.008007347147437793,0.004866191383296098,-0.0026315832487616942,-0.0038700796557409327,0.007521873971888377,-0.009464581668403728,-0.012714832194832054,0.018956358592054166,-0.024374543935915437,-0.006907786888482939,-0.012939787557990084,-0.0004950875806727967,0.0035390455413011296,-0.014995133532318475,-0.009771555479543084,0.0020698814944523666,-0.004865201740281946,-0.024328104966986806,-0.03634822105175714,0.0007821591378854596,-0.006441154272996241,-0.004108720853857773,-0.022923742893924997,-0.00853634676558767,-0.00023222142899763352,-0.0031703790201290665,0.0009061511742281184,-0.019839351770638766,-0.03155735219624614,-0.0012084013703918596,-0.0005543793766822513,-0.04445179020269271,0.0,-0.002165592099329496,-0.014635903767816223,-0.02348796735950895,0.0011055392014634462,0.008625184428744513,-0.0029531375754247528,-0.017570544609942233,-0.02176768920013494,-0.06418577581206601,-0.0005193770540746999,-0.014711729530342482,0.004168798663849262,-0.0028929390223115677,-0.003561382345362875,0.01998157180574923,-0.03522553928230554,-0.002453183107232934,-0.007724536595504617,0.005608407959417862,0.010037366361831394,0.04172060449201151,-0.008647423509678287,-0.01170072856741094,-0.02246082916554852,0.003901720458328848,-0.0030884513564589625,-0.003787395439309088,0.010006246343614076,0.006394729184481083,-0.005704006222144449,-0.013595891462527553,-0.035688737360113174,-0.021008948838904796,0.011916540180877308,-0.00830056453151179,0.006771065334247206,0.00043742918806851836,-0.016147966455331883
2023-01-11,-0.016917664305200194,-0.017583992426019567,-0.00866254202611386,0.015863405411300824,0.020394874346902212,0.006989332465354077,0.02479470117608765,-0.006535360913316544,-0.0037195415454363175,0.0028411184905297888,-0.00997119908211609,-0.010116676720599765,0.0,-0.0030483650557191822,-0.009569665923467521,6.267698220242936e-05,-0.010803102260628193,-0.0005370772054472783,0.006753714124384351,0.001155989574006409,-0.012203268795848812,-0.011446965303142905,0.001044163362205575,0.006578996277562753,-0.01326236880866867,-0.01242000775446996,-0.006522152419611497,0.004460354931205608,-0.00019486001423472482,0.0036808118774959786,0.012500131568824544,-0.00349949321024855,-0.024028842665531187,-0.02077264609483424,-0.021384919504052004,-0.015682064195001497,-0.01626037590737291,-0.0067618881857910715,-0.0064194635226665665,-0.010935058892152726,-0.0009958918727344277,-0.010972313367878215,0.0023615797948981177,-0.0050511280327171565,-0.005459354967515339,0.015195881021543683,-0.002523812251648514,-0.010165639606889416,-0.009669630908818588,-0.014448092079129317,-0.0014236098140090225,0.0010271765025338382,0.009389650156469953,-0.006524018926572014,0.00303914628614188,0.0321399322067625,0.0016714673221104486,0.007663332510366535,-0.0032713460687217605,0.011608401029851872,0.01053418141895341,-0.0021254708818482975,-0.009839142779211748,-0.019896669789165048,0.014299145194130343,-0.003503812174815628,-0.0025144927197192856,-0.0011612455309051107,0.03311560671435829,0.0017982175695753812,-0.006602744864947941,-0.021072517731208294,-0.00641913788347109,0.010989279480185047,-0.009947351034566227,-0.0044461229450312575,0.011157537295157512,-0.010053219124104654,0.01413484508805405,-0.01798200550394697,-0.005073422793741191,-0.01713339665035777,-0.0033857855999226538,-0.008188410148344098,-0.01835899796837918,0.015444346476481675,0.002161885351105587,0.028413184714844344,-0.0036456241692936647,-0.013562656427382943,0.0016075467796594811,0.002478372715246413,-0.02968160445668713,0.005851818516118468,-0.01230598791971554,-0.016372824515118043,0.009605156685347071,0.009167537038494739,0.005750543417261129,-0.00013315746225687705,-0.009707778590873456,0.007145445432434153,-0.005670522727280481,-0.02651532951429684,-0.018188945272290282,0.03603627365346043,-0.006801917287482911,0.030107025345693584
2023-01-12,0.02313317146183734,0.007394578193689818,0.0007601161105979671,-0.014550014593467827,0.0047983933758991675,-0.0021837254999814647,-0.004773257893069323,-0.003189818382397451,0.030558662056005607,-0.005470995195522607,-0.012838105926146152,0.01981538078227108,0.0,0.0031305520007646253,0.006742765749223309,-0.0044040979400624064,-0.009275362134288914,0.011558038525437398,-0.001461959924353657,0.017810636445826793,0.01619185872239061,0.0055194289201725266,0.007169076231580617,-0.0032840877495362436,-0.0006664267603517069,0.004516347049933127,0.017850926408455203,-0.008042977403609137,-0.00019479777767670932,-0.014610122655787662,0.008276964605085639,0.0020652355234852923,-0.00019490397314616452,-0.006916077051835326,0.00016744233670852796,0.006400518091075791,-0.017890687730863795,-0.008349985487188195,-0.004674345022652289,-0.0003876614270155273,0.027082619246920625,0.008960174021238648,-0.005262761189913014,0.009758652423943666,-0.0026848804001782813,-0.015283360203236573,-0.015064194401054042,0.009073906198379358,-0.008538027778676857,0.01567609704050976,0.0004493319927922098,0.01019025743490516,-0.009260500094775229,-0.021501731318331153,0.002479530194851777,0.0,-0.0018715213337754664,-0.0004887228080007078,-0.00790858742282723,0.013446066943288523,-0.008015955481513574,-0.0016637120053090272,0.0011572498753873136,0.008624714315675313,-0.012422536596823333,-0.001463364924540308,-0.006924454317809536,0.009994083397494621,0.019355388170322476,0.0011967575920847873,-0.003356816094649434,-0.010515339816075739,-0.011100918484397032,-0.0019146202946646537,-0.020496821951745885,0.002966277322547056,0.006690862773852785,-0.01219877403196703,-0.02719129932269993,0.003362289039548406,0.014297679700124053,-0.0019415152590743505,0.0024195316427673,-0.005152026670687842,-0.007983529846538377,0.027798262597748997,-0.009862814612781164,-0.060655989276050364,0.012607024050081421,-0.006732403580582429,-0.01293266956795331,0.0,0.017601682817726165,-0.00032426935715985163,0.01613785720521445,0.007830017632717672,0.011050364451695188,-0.015910802608905525,-0.04096673032212526,-0.008417393240388968,0.004485248770914036,0.003908362030712767,0.027306213033282532,0.010295396731709964,-0.009487912205318118,-0.018062928139178203,-0.011514789742401799,-0.034769018079290066
2023-01-13,-0.009099408794872798,0.0027361925181936344,-0.01848520811457274,-0.005923857206757381,-0.004884603192171804,0.005384125529945962,0.01795132978515268,0.009539091652668856,-0.005925576201760924,0.002520394547222193,0.0011836041984420907,0.010232209653395687,0.0,0.020073060703790887,0.013559555448682804,0.0021416584738065915,0.01828605537443968,-0.009606151942386298,-0.0017211726735567182,-0.009968786207038352,0.029530060219783605,-0.011845923745544058,-0.01756674964911039,0.0,-0.0032050452603618437,0.016034582718581627,0.02383418339647684,0.0287439447666171,0.017273423999380023,-0.05533693269890158,0.005964887307717283,-0.003954592898045053,-0.005566477252740149,0.011916068006915777,-0.0030201720789537812,0.013357590106886521,0.0017015743162468533,-0.002334708796029725,-0.009640399729427136,-0.007905119069646924,0.010396170189362631,0.017938697253838985,0.0030766083354943153,-0.013462864686955752,-0.025412644713561427,0.003319586098347819,-0.0014975670530029354,0.009755327665284353,0.0024108866452313155,0.013695384757560942,0.013371476351323967,0.008611625154717688,0.018436029596074124,-0.005238336020992959,0.017458171445819883,0.016209459671953235,0.0027061190881502097,-0.03589263604112606,0.0065092693138815785,-0.015930049520497546,0.005517939050226714,0.01664458438371311,0.0003559249319149904,0.00011458350937785695,0.008711971303965591,-0.008826265953553661,0.003561756442771366,-0.012372377656607808,0.012698702339790128,-0.004195324541020993,0.004602999741310369,0.003973825210216381,-0.009345862418237658,0.0021877536922626866,-0.03636777009641457,0.02486419209453131,0.023342972588256714,0.0061178966518273875,0.0036627541625101506,-0.01841033392156139,0.010236128661188107,0.016297644680620785,0.008662237383264146,-0.007257652378435236,-0.032024899077052936,-0.0042678180312206385,0.01116781123193341,-0.029598201096438532,-0.009421257362647649,-0.004156664357582503,0.02696801113579258,0.017178261639797278,-0.018263189754595874,-0.001839123607594164,0.002237514952367119,-0.005698630446299647,0.004997351350298612,0.01788201793790122,0.0009428825115833098,0.011605539434125513,0.007702802479294865,0.04664892787562543,0.02046153220613011,-0.03046856719113939,-0.03598685571821784,-0.014184692958457675,0.007764893428845558,-0.014795137937230736
2023-01-16,0.02664388937895119,0.005234941609628301,-0.019709674931555822,0.028125018636040205,-0.009545581225303478,-0.010863284767988687,-0.008766091818617408,-0.002422865314593891,-0.020556662969822018,0.0020772532094557785,-0.0024532557586159163,-0.011340447991427862,0.0,-0.0276139788833305,0.0870113876100728,-0.00961005027544985,-0.020847333577402583,0.00019493168170421475,-0.01343612650329433,-0.0009769286133074237,0.0026703873289229585,0.0047649698527285015,0.009665069930800189,-0.009917411435586847,-0.002437385877363262,-0.0031864258136303967,0.02567849302851593,0.00217721534788256,0.00831707772658834,-0.02887594688846495,-0.010807122281777975,-0.005418276241170065,-0.009478290781216477,-0.009710228595775824,0.011361888086050886,0.002708280715336544,-0.002042303872519741,0.002369094627381604,0.004719789416620329,-0.03567140670432186,-0.013556486675301729,0.004190329787713488,0.007028159999469866,0.006834089569464758,0.025748666583320163,-0.008759691798596893,-0.0227368691641515,-0.006162674149755529,-0.005225107645435381,-0.022211650524391873,0.00552184756619574,-0.004307711142254141,0.0013945050156553643,0.011072953860584203,0.0048557521388983005,0.014929497465688453,-0.0031243720101269616,-0.008331455792575644,0.011350518824029817,0.001026717456708085,0.021282731410766215,-0.006374318567980338,-0.003831966245851354,-0.014066093154055135,-0.011841772193634515,-0.022110166631593094,0.00037414331019016583,-0.04916095233007735,0.04170478192128843,0.011346626503956729,0.009605838842500438,-0.01053711881657988,-0.010382334565188495,0.0,-0.0512439979897994,0.013273726558369744,0.006493651657202072,0.01841791507716129,0.00314108279764858,0.014660110306822514,9.684837791688154e-05,-0.017535050764008887,-0.0014384926038508127,0.008290236143428177,0.005529122706585255,-0.027369318057262386,0.0012733058289964173,-0.006967201460838245,-0.0019563370735514443,-0.00011899101339343468,-0.001902345162530408,-0.0184167274763056,-0.04614545103689936,-0.0037971842395950134,0.007657017098202221,-0.00539332636339939,-0.004351180844415572,-0.006296685769976004,-0.012008394076278454,0.005291036223413811,-0.003995689967660214,0.03241126710966644,0.024852354948513313,0.029209914651605957,-0.004451397479250242,-0.0016820021730335516,-0.01368438663802087,-0.05107940911529741
